X1|DATE_ID|DATE_KEY|D1_NO|D1_VALUE|D2_NO|D2_VALUE|D3_NO|D3_VALUE|D4_NO|D4_VALUE|D5_NO|D5_VALUE|D6_NO|D6_VALUE|D7_NO|D7_VALUE|D8_NO|D8_VALUE|D9_NO|D9_VALUE|D10_NO|D10_VALUE|D11_NO|D11_VALUE|D12_NO|D12_VALUE|D13_NO|D13_VALUE|D14_NO|D14_VALUE|D15_NO|D15_VALUE|D16_NO|D16_VALUE|D17_NO|D17_VALUE|D18_NO|D18_VALUE|D19_NO|D19_VALUE|D20_NO|D20_VALUE|LAST_EDIT_TYPE|CREATE_ID|UPDATE_ID
50|2015-10-05|2015-10-05|201541|"Date Attribute - 201541"|201510|"Date Attribute - 201510"|2015|"Date Attribute - 2015"|20154|"Date Attribute - 20154"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-08-10|2015-08-10|201533|"Date Attribute - 201533"|201508|"Date Attribute - 201508"|2015|"Date Attribute - 2015"|20153|"Date Attribute - 20153"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-12-16|2014-12-16|201451|"Date Attribute - 201451"|201412|"Date Attribute - 201412"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-07-21|2013-07-21|201329|"Date Attribute - 201329"|201307|"Date Attribute - 201307"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-06-09|2015-06-09|201524|"Date Attribute - 201524"|201506|"Date Attribute - 201506"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-11-23|2014-11-23|201447|"Date Attribute - 201447"|201411|"Date Attribute - 201411"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-06-13|2014-06-13|201424|"Date Attribute - 201424"|201406|"Date Attribute - 201406"|2014|"Date Attribute - 2014"|20142|"Date Attribute - 20142"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-10-28|2014-10-28|201444|"Date Attribute - 201444"|201410|"Date Attribute - 201410"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-09-23|2013-09-23|201339|"Date Attribute - 201339"|201309|"Date Attribute - 201309"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-09-08|2015-09-08|201537|"Date Attribute - 201537"|201509|"Date Attribute - 201509"|2015|"Date Attribute - 2015"|20153|"Date Attribute - 20153"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-03-24|2015-03-24|201513|"Date Attribute - 201513"|201503|"Date Attribute - 201503"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-06-08|2014-06-08|201423|"Date Attribute - 201423"|201406|"Date Attribute - 201406"|2014|"Date Attribute - 2014"|20142|"Date Attribute - 20142"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-12-03|2013-12-03|201349|"Date Attribute - 201349"|201312|"Date Attribute - 201312"|2013|"Date Attribute - 2013"|20134|"Date Attribute - 20134"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-03-06|2015-03-06|201510|"Date Attribute - 201510"|201503|"Date Attribute - 201503"|2015|"Date Attribute - 2015"|20151|"Date Attribute - 20151"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-11-27|2013-11-27|201348|"Date Attribute - 201348"|201311|"Date Attribute - 201311"|2013|"Date Attribute - 2013"|20134|"Date Attribute - 20134"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-06-13|2015-06-13|201524|"Date Attribute - 201524"|201506|"Date Attribute - 201506"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-10-02|2015-10-02|201540|"Date Attribute - 201540"|201510|"Date Attribute - 201510"|2015|"Date Attribute - 2015"|20154|"Date Attribute - 20154"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-05-09|2015-05-09|201519|"Date Attribute - 201519"|201505|"Date Attribute - 201505"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-07-01|2015-07-01|201527|"Date Attribute - 201527"|201507|"Date Attribute - 201507"|2015|"Date Attribute - 2015"|20153|"Date Attribute - 20153"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-08-27|2013-08-27|201335|"Date Attribute - 201335"|201308|"Date Attribute - 201308"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-10-29|2014-10-29|201444|"Date Attribute - 201444"|201410|"Date Attribute - 201410"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-07-24|2013-07-24|201330|"Date Attribute - 201330"|201307|"Date Attribute - 201307"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-07-06|2015-07-06|201528|"Date Attribute - 201528"|201507|"Date Attribute - 201507"|2015|"Date Attribute - 2015"|20153|"Date Attribute - 20153"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-08-05|2015-08-05|201532|"Date Attribute - 201532"|201508|"Date Attribute - 201508"|2015|"Date Attribute - 2015"|20153|"Date Attribute - 20153"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-05-30|2015-05-30|201522|"Date Attribute - 201522"|201505|"Date Attribute - 201505"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-05-10|2014-05-10|201419|"Date Attribute - 201419"|201405|"Date Attribute - 201405"|2014|"Date Attribute - 2014"|20142|"Date Attribute - 20142"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-10-13|2013-10-13|201341|"Date Attribute - 201341"|201310|"Date Attribute - 201310"|2013|"Date Attribute - 2013"|20134|"Date Attribute - 20134"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-04-25|2015-04-25|201517|"Date Attribute - 201517"|201504|"Date Attribute - 201504"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-09-10|2013-09-10|201337|"Date Attribute - 201337"|201309|"Date Attribute - 201309"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-05-06|2015-05-06|201519|"Date Attribute - 201519"|201505|"Date Attribute - 201505"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-07-15|2013-07-15|201329|"Date Attribute - 201329"|201307|"Date Attribute - 201307"|2013|"Date Attribute - 2013"|20133|"Date Attribute - 20133"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-05-22|2015-05-22|201521|"Date Attribute - 201521"|201505|"Date Attribute - 201505"|2015|"Date Attribute - 2015"|20152|"Date Attribute - 20152"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-11-03|2013-11-03|201344|"Date Attribute - 201344"|201311|"Date Attribute - 201311"|2013|"Date Attribute - 2013"|20134|"Date Attribute - 20134"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2014-10-18|2014-10-18|201442|"Date Attribute - 201442"|201410|"Date Attribute - 201410"|2014|"Date Attribute - 2014"|20144|"Date Attribute - 20144"|2014|"Date Attribute - 2014"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-10-08|2013-10-08|201341|"Date Attribute - 201341"|201310|"Date Attribute - 201310"|2013|"Date Attribute - 2013"|20134|"Date Attribute - 20134"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2015-08-09|2015-08-09|201532|"Date Attribute - 201532"|201508|"Date Attribute - 201508"|2015|"Date Attribute - 2015"|20153|"Date Attribute - 20153"|2015|"Date Attribute - 2015"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-10-25|2013-10-25|201343|"Date Attribute - 201343"|201310|"Date Attribute - 201310"|2013|"Date Attribute - 2013"|20134|"Date Attribute - 20134"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
50|2013-10-21|2013-10-21|201343|"Date Attribute - 201343"|201310|"Date Attribute - 201310"|2013|"Date Attribute - 2013"|20134|"Date Attribute - 20134"|2013|"Date Attribute - 2013"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|-1|"Date Attribute - -1"|"I"|1.001|1.001
